"REF_DATE","GEO","DGUID","Supply and disposition of sheep and lambs","Survey date","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2000","Nova Scotia","2016A000212","International imports for slaughter of sheep and lambs","July to December","Head","148","thousands","3","v44184865","5.15.2","0.0","","","","1"
"2000","Nova Scotia","2016A000212","Provincially inspected slaughter of sheep and lambs","January to June","Head","148","thousands","3","v44184606","5.16.1","0.0","","","","1"
"2000","Nova Scotia","2016A000212","Provincially inspected slaughter of sheep and lambs","July to December","Head","148","thousands","3","v44184866","5.16.2","0.0","","","","1"
"2000","Nova Scotia","2016A000212","Commercial slaughter of sheep and lambs, not elsewhere specified","January to June","Head","148","thousands","3","v44184607","5.17.1","0.2","","","","1"
"2000","Nova Scotia","2016A000212","Commercial slaughter of sheep and lambs, not elsewhere specified","July to December","Head","148","thousands","3","v44184867","5.17.2","0.3","","","","1"
"2000","Nova Scotia","2016A000212","Sheep and lambs consumed on farms","January to June","Head","148","thousands","3","v44184608","5.18.1","0.1","","","","1"
"2000","Nova Scotia","2016A000212","Sheep and lambs consumed on farms","July to December","Head","148","thousands","3","v44184868","5.18.2","0.1","","","","1"
"2000","Nova Scotia","2016A000212","Farm sales of sheep and lambs to consumers","January to June","Head","148","thousands","3","v44184609","5.19.1","0.6","","","","1"
"2000","Nova Scotia","2016A000212","Farm sales of sheep and lambs to consumers","July to December","Head","148","thousands","3","v44184869","5.19.2","0.9","","","","1"
"2000","Nova Scotia","2016A000212","Ending inventory of sheep and lambs","January to June","Head","148","thousands","3","v44184610","5.20.1","26.5","","","","1"
"2000","Nova Scotia","2016A000212","Ending inventory of sheep and lambs","July to December","Head","148","thousands","3","v44184870","5.20.2","17.3","","","","1"
"2000","New Brunswick","2016A000213","Total supply of sheep and lambs","January to June","Head","148","thousands","3","v44184611","6.1.1","12.3","","","","1"
"2000","New Brunswick","2016A000213","Total supply of sheep and lambs","July to December","Head","148","thousands","3","v44184871","6.1.2","9.9","","","","1"
"2000","New Brunswick","2016A000213","Beginning inventory of sheep and lambs","January to June","Head","148","thousands","3","v44184612","6.2.1","6.4","","","","1"
"2000","New Brunswick","2016A000213","Beginning inventory of sheep and lambs","July to December","Head","148","thousands","3","v44184872","6.2.2","9.3","","","","1"
"2000","New Brunswick","2016A000213","Lambs born","January to June","Head","148","thousands","3","v44184613","6.3.1","5.9","","","","1"
"2000","New Brunswick","2016A000213","Lambs born","July to December","Head","148","thousands","3","v44184873","6.3.2","0.6","","","","1"
"2000","New Brunswick","2016A000213","Interprovincial imports (net) of sheep and lambs","January to June","Head","148","thousands","3","v44184614","6.4.1","0.0","","","t","1"
"2000","New Brunswick","2016A000213","Interprovincial imports (net) of sheep and lambs","July to December","Head","148","thousands","3","v44184874","6.4.2","0.0","","","t","1"
"2000","New Brunswick","2016A000213","International imports of sheep and lambs","January to June","Head","148","thousands","3","v44184615","6.5.1","0.0","","","","1"
"2000","New Brunswick","2016A000213","International imports of sheep and lambs","July to December","Head","148","thousands","3","v44184875","6.5.2","0.0","","","","1"
"2000","New Brunswick","2016A000213","Total disposition of sheep and lambs","January to June","Head","148","thousands","3","v44184616","6.6.1","3.0","","","","1"
"2000","New Brunswick","2016A000213","Total disposition of sheep and lambs","July to December","Head","148","thousands","3","v44184876","6.6.2","3.1","","","","1"
"2000","New Brunswick","2016A000213","Deaths and condemnations of sheep and lambs","January to June","Head","148","thousands","3","v44184617","6.7.1","0.7","","","","1"
"2000","New Brunswick","2016A000213","Deaths and condemnations of sheep and lambs","July to December","Head","148","thousands","3","v44184877","6.7.2","0.2","","","","1"
"2000","New Brunswick","2016A000213","Deaths, sheep","January to June","Head","148","thousands","3","v44184618","6.8.1","0.2","","","","1"
"2000","New Brunswick","2016A000213","Deaths, sheep","July to December","Head","148","thousands","3","v44184878","6.8.2","0.1","","","","1"
"2000","New Brunswick","2016A000213","Deaths, lambs","January to June","Head","148","thousands","3","v44184619","6.9.1","0.5","","","","1"
"2000","New Brunswick","2016A000213","Deaths, lambs","July to December","Head","148","thousands","3","v44184879","6.9.2","0.1","","","","1"
"2000","New Brunswick","2016A000213","Condemnations of sheep and lambs","January to June","Head","148","thousands","3","v44184620","6.10.1","0.0","","","","1"
"2000","New Brunswick","2016A000213","Condemnations of sheep and lambs","July to December","Head","148","thousands","3","v44184880","6.10.2","0.0","","","","1"
"2000","New Brunswick","2016A000213","Interprovincial exports (net) of sheep and lambs","January to June","Head","148","thousands","3","v44184621","6.11.1","0.6","","","t","1"
"2000","New Brunswick","2016A000213","Interprovincial exports (net) of sheep and lambs","July to December","Head","148","thousands","3","v44184881","6.11.2","2.0","","","t","1"
"2000","New Brunswick","2016A000213","International exports of sheep and lambs","January to June","Head","148","thousands","3","v44184622","6.12.1","0.0","","","","1"
"2000","New Brunswick","2016A000213","International exports of sheep and lambs","July to December","Head","148","thousands","3","v44184882","6.12.2","0.1","","","","1"
"2000","New Brunswick","2016A000213","Total slaughter of sheep and lambs","January to June","Head","148","thousands","3","v44184623","6.13.1","1.7","","","","1"
"2000","New Brunswick","2016A000213","Total slaughter of sheep and lambs","July to December","Head","148","thousands","3","v44184883","6.13.2","0.8","","","","1"
"2000","New Brunswick","2016A000213","Federal Provincial Inspected Slaughter (FPIS)","January to June","Head","148","thousands","3","v44184624","6.14.1","0.3","","","","1"
"2000","New Brunswick","2016A000213","Federal Provincial Inspected Slaughter (FPIS)","July to December","Head","148","thousands","3","v44184884","6.14.2","0.0","","","","1"
"2000","New Brunswick","2016A000213","International imports for slaughter of sheep and lambs","January to June","Head","148","thousands","3","v44184625","6.15.1","0.0","","","","1"
"2000","New Brunswick","2016A000213","International imports for slaughter of sheep and lambs","July to December","Head","148","thousands","3","v44184885","6.15.2","0.0","","","","1"
"2000","New Brunswick","2016A000213","Provincially inspected slaughter of sheep and lambs","January to June","Head","148","thousands","3","v44184626","6.16.1","0.0","","","","1"
"2000","New Brunswick","2016A000213","Provincially inspected slaughter of sheep and lambs","July to December","Head","148","thousands","3","v44184886","6.16.2","0.0","","","","1"
"2000","New Brunswick","2016A000213","Commercial slaughter of sheep and lambs, not elsewhere specified","January to June","Head","148","thousands","3","v44184627","6.17.1","1.2","","","","1"
"2000","New Brunswick","2016A000213","Commercial slaughter of sheep and lambs, not elsewhere specified","July to December","Head","148","thousands","3","v44184887","6.17.2","0.4","","","","1"
"2000","New Brunswick","2016A000213","Sheep and lambs consumed on farms","January to June","Head","148","thousands","3","v44184628","6.18.1","0.0","","","","1"
"2000","New Brunswick","2016A000213","Sheep and lambs consumed on farms","July to December","Head","148","thousands","3","v44184888","6.18.2","0.1","","","","1"
"2000","New Brunswick","2016A000213","Farm sales of sheep and lambs to consumers","January to June","Head","148","thousands","3","v44184629","6.19.1","0.2","","","","1"
"2000","New Brunswick","2016A000213","Farm sales of sheep and lambs to consumers","July to December","Head","148","thousands","3","v44184889","6.19.2","0.3","","","","1"
"2000","New Brunswick","2016A000213","Ending inventory of sheep and lambs","January to June","Head","148","thousands","3","v44184630","6.20.1","9.3","","","","1"
"2000","New Brunswick","2016A000213","Ending inventory of sheep and lambs","July to December","Head","148","thousands","3","v44184890","6.20.2","6.8","","","","1"
"2000","Quebec","2016A000224","Total supply of sheep and lambs","January to June","Head","148","thousands","3","v44184631","7.1.1","303.9","","","","1"
"2000","Quebec","2016A000224","Total supply of sheep and lambs","July to December","Head","148","thousands","3","v44184891","7.1.2","295.2","","","","1"
"2000","Quebec","2016A000224","Beginning inventory of sheep and lambs","January to June","Head","148","thousands","3","v44184632","7.2.1","160.2","","","","1"
"2000","Quebec","2016A000224","Beginning inventory of sheep and lambs","July to December","Head","148","thousands","3","v44184892","7.2.2","212.6","","","","1"
"2000","Quebec","2016A000224","Lambs born","January to June","Head","148","thousands","3","v44184633","7.3.1","143.7","","","","1"
"2000","Quebec","2016A000224","Lambs born","July to December","Head","148","thousands","3","v44184893","7.3.2","82.6","","","","1"
"2000","Quebec","2016A000224","Interprovincial imports (net) of sheep and lambs","January to June","Head","148","thousands","3","v44184634","7.4.1","0.0","","","t","1"
"2000","Quebec","2016A000224","Interprovincial imports (net) of sheep and lambs","July to December","Head","148","thousands","3","v44184894","7.4.2","0.0","","","t","1"
"2000","Quebec","2016A000224","International imports of sheep and lambs","January to June","Head","148","thousands","3","v44184635","7.5.1","0.0","","","","1"
"2000","Quebec","2016A000224","International imports of sheep and lambs","July to December","Head","148","thousands","3","v44184895","7.5.2","0.0","","","","1"
"2000","Quebec","2016A000224","Total disposition of sheep and lambs","January to June","Head","148","thousands","3","v44184636","7.6.1","91.3","","","","1"
"2000","Quebec","2016A000224","Total disposition of sheep and lambs","July to December","Head","148","thousands","3","v44184896","7.6.2","87.2","","","","1"
"2000","Quebec","2016A000224","Deaths and condemnations of sheep and lambs","January to June","Head","148","thousands","3","v44184637","7.7.1","14.1","","","","1"
"2000","Quebec","2016A000224","Deaths and condemnations of sheep and lambs","July to December","Head","148","thousands","3","v44184897","7.7.2","9.5","","","","1"
"2000","Quebec","2016A000224","Deaths, sheep","January to June","Head","148","thousands","3","v44184638","7.8.1","1.8","","","","1"
"2000","Quebec","2016A000224","Deaths, sheep","July to December","Head","148","thousands","3","v44184898","7.8.2","5.2","","","","1"
"2000","Quebec","2016A000224","Deaths, lambs","January to June","Head","148","thousands","3","v44184639","7.9.1","12.0","","","","1"
"2000","Quebec","2016A000224","Deaths, lambs","July to December","Head","148","thousands","3","v44184899","7.9.2","4.0","","","","1"
"2000","Quebec","2016A000224","Condemnations of sheep and lambs","January to June","Head","148","thousands","3","v44184640","7.10.1","0.3","","","","1"
"2000","Quebec","2016A000224","Condemnations of sheep and lambs","July to December","Head","148","thousands","3","v44184900","7.10.2","0.3","","","","1"
"2000","Quebec","2016A000224","Interprovincial exports (net) of sheep and lambs","January to June","Head","148","thousands","3","v44184641","7.11.1","18.2","","","t","1"
"2000","Quebec","2016A000224","Interprovincial exports (net) of sheep and lambs","July to December","Head","148","thousands","3","v44184901","7.11.2","13.3","","","t","1"
"2000","Quebec","2016A000224","International exports of sheep and lambs","January to June","Head","148","thousands","3","v44184642","7.12.1","0.0","","","","1"
"2000","Quebec","2016A000224","International exports of sheep and lambs","July to December","Head","148","thousands","3","v44184902","7.12.2","0.1","","","","1"
"2000","Quebec","2016A000224","Total slaughter of sheep and lambs","January to June","Head","148","thousands","3","v44184643","7.13.1","59.0","","","","1"
"2000","Quebec","2016A000224","Total slaughter of sheep and lambs","July to December","Head","148","thousands","3","v44184903","7.13.2","64.3","","","","1"
"2000","Quebec","2016A000224","Federal Provincial Inspected Slaughter (FPIS)","January to June","Head","148","thousands","3","v44184644","7.14.1","40.0","","","","1"
"2000","Quebec","2016A000224","Federal Provincial Inspected Slaughter (FPIS)","July to December","Head","148","thousands","3","v44184904","7.14.2","40.2","","","","1"
"2000","Quebec","2016A000224","International imports for slaughter of sheep and lambs","January to June","Head","148","thousands","3","v44184645","7.15.1","0.0","","","","1"
"2000","Quebec","2016A000224","International imports for slaughter of sheep and lambs","July to December","Head","148","thousands","3","v44184905","7.15.2","0.0","","","","1"
"2000","Quebec","2016A000224","Provincially inspected slaughter of sheep and lambs","January to June","Head","148","thousands","3","v44184646","7.16.1","4.4","","","","1"
"2000","Quebec","2016A000224","Provincially inspected slaughter of sheep and lambs","July to December","Head","148","thousands","3","v44184906","7.16.2","14.1","","","","1"
