"REF_DATE","GEO","DGUID","Supply and disposition of cattle","Survey date","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2000","Western provinces","","Total disposition of cattle","July to December","Head","148","thousands","3","v41123503","10.6.2","2564.0","","","","1"
"2000","Western provinces","","Slaughter of cattle","January to June","Head","148","thousands","3","v41123504","10.7.1","1294.6","","","","1"
"2000","Western provinces","","Slaughter of cattle","July to December","Head","148","thousands","3","v41123505","10.7.2","1295.7","","","","1"
"2000","Western provinces","","Interprovincial exports of cattle","January to June","Head","148","thousands","3","v41123506","10.8.1","579.0","","","","1"
"2000","Western provinces","","Interprovincial exports of cattle","July to December","Head","148","thousands","3","v41123507","10.8.2","830.0","","","","1"
"2000","Western provinces","","International exports of cattle","January to June","Head","148","thousands","3","v41123508","10.9.1","378.7","","","","1"
"2000","Western provinces","","International exports of cattle","July to December","Head","148","thousands","3","v41123509","10.9.2","342.4","","","","1"
"2000","Western provinces","","Deaths and condemnations of cattle","January to June","Head","148","thousands","3","v41123510","10.10.1","330.6","","","","1"
"2000","Western provinces","","Deaths and condemnations of cattle","July to December","Head","148","thousands","3","v41123511","10.10.2","95.9","","","","1"
"2000","Western provinces","","Ending inventory of cattle","January to June","Head","148","thousands","3","v41123512","10.11.1","11234.0","","","","1"
"2000","Western provinces","","Ending inventory of cattle","July to December","Head","148","thousands","3","v41123513","10.11.2","9989.0","","","","1"
"2000","Manitoba","2016A000246","Total supply of cattle","January to June","Head","148","thousands","3","v41123514","11.1.1","1685.9","","","","1"
"2000","Manitoba","2016A000246","Total supply of cattle","July to December","Head","148","thousands","3","v41123515","11.1.2","1489.2","","","","1"
"2000","Manitoba","2016A000246","Beginning inventory of cattle","January to June","Head","148","thousands","3","v41123516","11.2.1","1160.0","","","","1"
"2000","Manitoba","2016A000246","Beginning inventory of cattle","July to December","Head","148","thousands","3","v41123517","11.2.2","1400.0","","","","1"
"2000","Manitoba","2016A000246","Calves born","January to June","Head","148","thousands","3","v41123518","11.3.1","504.7","","","","1"
"2000","Manitoba","2016A000246","Calves born","July to December","Head","148","thousands","3","v41123519","11.3.2","51.8","","","","1"
"2000","Manitoba","2016A000246","Interprovincial imports of cattle","January to June","Head","148","thousands","3","v41123520","11.4.1","18.8","","","","1"
"2000","Manitoba","2016A000246","Interprovincial imports of cattle","July to December","Head","148","thousands","3","v41123521","11.4.2","37.3","","","","1"
"2000","Manitoba","2016A000246","International imports of cattle","January to June","Head","148","thousands","3","v41123522","11.5.1","2.4","","","","1"
"2000","Manitoba","2016A000246","International imports of cattle","July to December","Head","148","thousands","3","v41123523","11.5.2","0.1","","","","1"
"2000","Manitoba","2016A000246","Total disposition of cattle","January to June","Head","148","thousands","3","v41123524","11.6.1","285.9","","","","1"
"2000","Manitoba","2016A000246","Total disposition of cattle","July to December","Head","148","thousands","3","v41123525","11.6.2","284.2","","","","1"
"2000","Manitoba","2016A000246","Slaughter of cattle","January to June","Head","148","thousands","3","v41123526","11.7.1","21.0","","","","1"
"2000","Manitoba","2016A000246","Slaughter of cattle","July to December","Head","148","thousands","3","v41123527","11.7.2","18.4","","","","1"
"2000","Manitoba","2016A000246","Interprovincial exports of cattle","January to June","Head","148","thousands","3","v41123528","11.8.1","129.6","","","","1"
"2000","Manitoba","2016A000246","Interprovincial exports of cattle","July to December","Head","148","thousands","3","v41123529","11.8.2","164.2","","","","1"
"2000","Manitoba","2016A000246","International exports of cattle","January to June","Head","148","thousands","3","v41123530","11.9.1","78.8","","","","1"
"2000","Manitoba","2016A000246","International exports of cattle","July to December","Head","148","thousands","3","v41123531","11.9.2","86.7","","","","1"
"2000","Manitoba","2016A000246","Deaths and condemnations of cattle","January to June","Head","148","thousands","3","v41123532","11.10.1","56.5","","","","1"
"2000","Manitoba","2016A000246","Deaths and condemnations of cattle","July to December","Head","148","thousands","3","v41123533","11.10.2","14.9","","","","1"
"2000","Manitoba","2016A000246","Ending inventory of cattle","January to June","Head","148","thousands","3","v41123534","11.11.1","1400.0","","","","1"
"2000","Manitoba","2016A000246","Ending inventory of cattle","July to December","Head","148","thousands","3","v41123535","11.11.2","1205.0","","","","1"
"2000","Saskatchewan","2016A000247","Total supply of cattle","January to June","Head","148","thousands","3","v41123536","12.1.1","3311.6","","","","1"
"2000","Saskatchewan","2016A000247","Total supply of cattle","July to December","Head","148","thousands","3","v41123537","12.1.2","2976.4","","","","1"
"2000","Saskatchewan","2016A000247","Beginning inventory of cattle","January to June","Head","148","thousands","3","v41123538","12.2.1","2250.0","","","","1"
"2000","Saskatchewan","2016A000247","Beginning inventory of cattle","July to December","Head","148","thousands","3","v41123539","12.2.2","2750.0","","","","1"
"2000","Saskatchewan","2016A000247","Calves born","January to June","Head","148","thousands","3","v41123540","12.3.1","1003.7","","","","1"
"2000","Saskatchewan","2016A000247","Calves born","July to December","Head","148","thousands","3","v41123541","12.3.2","165.9","","","","1"
"2000","Saskatchewan","2016A000247","Interprovincial imports of cattle","January to June","Head","148","thousands","3","v41123542","12.4.1","50.2","","","","1"
"2000","Saskatchewan","2016A000247","Interprovincial imports of cattle","July to December","Head","148","thousands","3","v41123543","12.4.2","42.4","","","","1"
"2000","Saskatchewan","2016A000247","International imports of cattle","January to June","Head","148","thousands","3","v41123544","12.5.1","7.7","","","","1"
"2000","Saskatchewan","2016A000247","International imports of cattle","July to December","Head","148","thousands","3","v41123545","12.5.2","18.1","","","","1"
"2000","Saskatchewan","2016A000247","Total disposition of cattle","January to June","Head","148","thousands","3","v41123546","12.6.1","561.6","","","","1"
"2000","Saskatchewan","2016A000247","Total disposition of cattle","July to December","Head","148","thousands","3","v41123547","12.6.2","676.4","","","","1"
"2000","Saskatchewan","2016A000247","Slaughter of cattle","January to June","Head","148","thousands","3","v41123548","12.7.1","149.3","","","","1"
"2000","Saskatchewan","2016A000247","Slaughter of cattle","July to December","Head","148","thousands","3","v41123549","12.7.2","142.8","","","","1"
"2000","Saskatchewan","2016A000247","Interprovincial exports of cattle","January to June","Head","148","thousands","3","v41123550","12.8.1","275.6","","","","1"
"2000","Saskatchewan","2016A000247","Interprovincial exports of cattle","July to December","Head","148","thousands","3","v41123551","12.8.2","479.4","","","","1"
"2000","Saskatchewan","2016A000247","International exports of cattle","January to June","Head","148","thousands","3","v41123552","12.9.1","52.6","","","","1"
"2000","Saskatchewan","2016A000247","International exports of cattle","July to December","Head","148","thousands","3","v41123553","12.9.2","33.1","","","","1"
"2000","Saskatchewan","2016A000247","Deaths and condemnations of cattle","January to June","Head","148","thousands","3","v41123554","12.10.1","84.1","","","","1"
"2000","Saskatchewan","2016A000247","Deaths and condemnations of cattle","July to December","Head","148","thousands","3","v41123555","12.10.2","21.1","","","","1"
"2000","Saskatchewan","2016A000247","Ending inventory of cattle","January to June","Head","148","thousands","3","v41123556","12.11.1","2750.0","","","","1"
"2000","Saskatchewan","2016A000247","Ending inventory of cattle","July to December","Head","148","thousands","3","v41123557","12.11.2","2300.0","","","","1"
"2000","Alberta","2016A000248","Total supply of cattle","January to June","Head","148","thousands","3","v41123558","13.1.1","7818.3","","","","1"
"2000","Alberta","2016A000248","Total supply of cattle","July to December","Head","148","thousands","3","v41123559","13.1.2","7218.4","","","","1"
"2000","Alberta","2016A000248","Beginning inventory of cattle","January to June","Head","148","thousands","3","v41123560","13.2.1","5590.0","","","","1"
"2000","Alberta","2016A000248","Beginning inventory of cattle","July to December","Head","148","thousands","3","v41123561","13.2.2","6279.0","","","","1"
"2000","Alberta","2016A000248","Calves born","January to June","Head","148","thousands","3","v41123562","13.3.1","1792.3","","","","1"
"2000","Alberta","2016A000248","Calves born","July to December","Head","148","thousands","3","v41123563","13.3.2","172.3","","","","1"
"2000","Alberta","2016A000248","Interprovincial imports of cattle","January to June","Head","148","thousands","3","v41123564","13.4.1","381.0","","","","1"
"2000","Alberta","2016A000248","Interprovincial imports of cattle","July to December","Head","148","thousands","3","v41123565","13.4.2","642.6","","","","1"
"2000","Alberta","2016A000248","International imports of cattle","January to June","Head","148","thousands","3","v41123566","13.5.1","55.0","","","","1"
"2000","Alberta","2016A000248","International imports of cattle","July to December","Head","148","thousands","3","v41123567","13.5.2","124.5","","","","1"
"2000","Alberta","2016A000248","Total disposition of cattle","January to June","Head","148","thousands","3","v41123568","13.6.1","1539.3","","","","1"
"2000","Alberta","2016A000248","Total disposition of cattle","July to December","Head","148","thousands","3","v41123569","13.6.2","1389.4","","","","1"
"2000","Alberta","2016A000248","Slaughter of cattle","January to June","Head","148","thousands","3","v41123570","13.7.1","1100.0","","","","1"
"2000","Alberta","2016A000248","Slaughter of cattle","July to December","Head","148","thousands","3","v41123571","13.7.2","1110.6","","","","1"
"2000","Alberta","2016A000248","Interprovincial exports of cattle","January to June","Head","148","thousands","3","v41123572","13.8.1","80.2","","","","1"
"2000","Alberta","2016A000248","Interprovincial exports of cattle","July to December","Head","148","thousands","3","v41123573","13.8.2","34.4","","","","1"
"2000","Alberta","2016A000248","International exports of cattle","January to June","Head","148","thousands","3","v41123574","13.9.1","201.4","","","","1"
"2000","Alberta","2016A000248","International exports of cattle","July to December","Head","148","thousands","3","v41123575","13.9.2","197.9","","","","1"
"2000","Alberta","2016A000248","Deaths and condemnations of cattle","January to June","Head","148","thousands","3","v41123576","13.10.1","157.7","","","","1"
"2000","Alberta","2016A000248","Deaths and condemnations of cattle","July to December","Head","148","thousands","3","v41123577","13.10.2","46.5","","","","1"
"2000","Alberta","2016A000248","Ending inventory of cattle","January to June","Head","148","thousands","3","v41123578","13.11.1","6279.0","","","","1"
"2000","Alberta","2016A000248","Ending inventory of cattle","July to December","Head","148","thousands","3","v41123579","13.11.2","5829.0","","","","1"
"2000","British Columbia","2016A000259","Total supply of cattle","January to June","Head","148","thousands","3","v41123580","14.1.1","1001.1","","","","1"
"2000","British Columbia","2016A000259","Total supply of cattle","July to December","Head","148","thousands","3","v41123581","14.1.2","869.0","","","","1"
"2000","British Columbia","2016A000259","Beginning inventory of cattle","January to June","Head","148","thousands","3","v41123582","14.2.1","650.0","","","","1"
"2000","British Columbia","2016A000259","Beginning inventory of cattle","July to December","Head","148","thousands","3","v41123583","14.2.2","805.0","","","","1"
"2000","British Columbia","2016A000259","Calves born","January to June","Head","148","thousands","3","v41123584","14.3.1","334.3","","","","1"
"2000","British Columbia","2016A000259","Calves born","July to December","Head","148","thousands","3","v41123585","14.3.2","46.2","","","","1"
