"REF_DATE","GEO","DGUID","Supply and disposition of hogs","Survey date","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Newfoundland and Labrador","2016A000210","Total disposition of hogs","July to December","Head","148","thousands","3","v1066363635","3.6.2","","x","","","1"
"2021","Newfoundland and Labrador","2016A000210","Interprovincial exports of hogs","January to June","Head","148","thousands","3","v1064723071","3.7.1","","x","","","1"
"2021","Newfoundland and Labrador","2016A000210","Interprovincial exports of hogs","July to December","Head","148","thousands","3","v1064723072","3.7.2","","x","","","1"
"2021","Newfoundland and Labrador","2016A000210","International exports of hogs","January to June","Head","148","thousands","3","v1064723073","3.8.1","","x","","","1"
"2021","Newfoundland and Labrador","2016A000210","International exports of hogs","July to December","Head","148","thousands","3","v1064723074","3.8.2","","x","","","1"
"2021","Newfoundland and Labrador","2016A000210","Deaths and condemnations of hogs","January to June","Head","148","thousands","3","v1064723075","3.9.1","","x","","","1"
"2021","Newfoundland and Labrador","2016A000210","Deaths and condemnations of hogs","July to December","Head","148","thousands","3","v1064723076","3.9.2","","x","","","1"
"2021","Newfoundland and Labrador","2016A000210","Other disposition of hogs","January to June","Head","148","thousands","3","v1066363636","3.10.1","","x","","","1"
"2021","Newfoundland and Labrador","2016A000210","Other disposition of hogs","July to December","Head","148","thousands","3","v1066363637","3.10.2","","x","","","1"
"2021","Newfoundland and Labrador","2016A000210","Ending inventory of hogs","January to June","Head","148","thousands","3","v1064723077","3.11.1","","x","","","1"
"2021","Newfoundland and Labrador","2016A000210","Ending inventory of hogs","July to December","Head","148","thousands","3","v1064723078","3.11.2","","x","","","1"
"2021","Prince Edward Island","2016A000211","Total supply of hogs","January to June","Head","148","thousands","3","v1064723079","4.1.1","89.7","","","","1"
"2021","Prince Edward Island","2016A000211","Total supply of hogs","July to December","Head","148","thousands","3","v1064723080","4.1.2","82.6","","","","1"
"2021","Prince Edward Island","2016A000211","Beginning inventory of hogs","January to June","Head","148","thousands","3","v1064723081","4.2.1","43.0","","","","1"
"2021","Prince Edward Island","2016A000211","Beginning inventory of hogs","July to December","Head","148","thousands","3","v1064723082","4.2.2","42.0","","","","1"
"2021","Prince Edward Island","2016A000211","Pig crop","January to June","Head","148","thousands","3","v1064723083","4.3.1","46.6","","","","1"
"2021","Prince Edward Island","2016A000211","Pig crop","July to December","Head","148","thousands","3","v1064723084","4.3.2","40.5","","","","1"
"2021","Prince Edward Island","2016A000211","Interprovincial imports of hogs","January to June","Head","148","thousands","3","v1064723085","4.4.1","0.1","B","","","1"
"2021","Prince Edward Island","2016A000211","Interprovincial imports of hogs","July to December","Head","148","thousands","3","v1064723086","4.4.2","0.1","C","","","1"
"2021","Prince Edward Island","2016A000211","International imports of hogs","January to June","Head","148","thousands","3","v1064723087","4.5.1","0.0","","","","1"
"2021","Prince Edward Island","2016A000211","International imports of hogs","July to December","Head","148","thousands","3","v1064723088","4.5.2","0.0","","","","1"
"2021","Prince Edward Island","2016A000211","Total disposition of hogs","January to June","Head","148","thousands","3","v1066363638","4.6.1","47.7","","","","1"
"2021","Prince Edward Island","2016A000211","Total disposition of hogs","July to December","Head","148","thousands","3","v1066363639","4.6.2","37.8","","","","1"
"2021","Prince Edward Island","2016A000211","Interprovincial exports of hogs","January to June","Head","148","thousands","3","v1064723089","4.7.1","10.7","A","","","1"
"2021","Prince Edward Island","2016A000211","Interprovincial exports of hogs","July to December","Head","148","thousands","3","v1064723090","4.7.2","8.3","B","","","1"
"2021","Prince Edward Island","2016A000211","International exports of hogs","January to June","Head","148","thousands","3","v1064723091","4.8.1","0.5","","","","1"
"2021","Prince Edward Island","2016A000211","International exports of hogs","July to December","Head","148","thousands","3","v1064723092","4.8.2","0.2","","","","1"
"2021","Prince Edward Island","2016A000211","Deaths and condemnations of hogs","January to June","Head","148","thousands","3","v1064723093","4.9.1","1.9","","","","1"
"2021","Prince Edward Island","2016A000211","Deaths and condemnations of hogs","July to December","Head","148","thousands","3","v1064723094","4.9.2","1.5","","","","1"
"2021","Prince Edward Island","2016A000211","Other disposition of hogs","January to June","Head","148","thousands","3","v1066363640","4.10.1","34.6","","","","1"
"2021","Prince Edward Island","2016A000211","Other disposition of hogs","July to December","Head","148","thousands","3","v1066363641","4.10.2","27.8","","","","1"
"2021","Prince Edward Island","2016A000211","Ending inventory of hogs","January to June","Head","148","thousands","3","v1064723095","4.11.1","42.0","","","","1"
"2021","Prince Edward Island","2016A000211","Ending inventory of hogs","July to December","Head","148","thousands","3","v1064723096","4.11.2","44.8","","","","1"
"2021","Nova Scotia","2016A000212","Total supply of hogs","January to June","Head","148","thousands","3","v1064723097","5.1.1","","x","","","1"
"2021","Nova Scotia","2016A000212","Total supply of hogs","July to December","Head","148","thousands","3","v1064723098","5.1.2","","x","","","1"
"2021","Nova Scotia","2016A000212","Beginning inventory of hogs","January to June","Head","148","thousands","3","v1064723099","5.2.1","","x","","","1"
"2021","Nova Scotia","2016A000212","Beginning inventory of hogs","July to December","Head","148","thousands","3","v1064723100","5.2.2","","x","","","1"
"2021","Nova Scotia","2016A000212","Pig crop","January to June","Head","148","thousands","3","v1064723101","5.3.1","","x","","","1"
"2021","Nova Scotia","2016A000212","Pig crop","July to December","Head","148","thousands","3","v1064723102","5.3.2","","x","","","1"
"2021","Nova Scotia","2016A000212","Interprovincial imports of hogs","January to June","Head","148","thousands","3","v1064723103","5.4.1","","x","","","1"
"2021","Nova Scotia","2016A000212","Interprovincial imports of hogs","July to December","Head","148","thousands","3","v1064723104","5.4.2","","x","","","1"
"2021","Nova Scotia","2016A000212","International imports of hogs","January to June","Head","148","thousands","3","v1064723105","5.5.1","","x","","","1"
"2021","Nova Scotia","2016A000212","International imports of hogs","July to December","Head","148","thousands","3","v1064723106","5.5.2","","x","","","1"
"2021","Nova Scotia","2016A000212","Total disposition of hogs","January to June","Head","148","thousands","3","v1066363642","5.6.1","","x","","","1"
"2021","Nova Scotia","2016A000212","Total disposition of hogs","July to December","Head","148","thousands","3","v1066363643","5.6.2","","x","","","1"
"2021","Nova Scotia","2016A000212","Interprovincial exports of hogs","January to June","Head","148","thousands","3","v1064723107","5.7.1","","x","","","1"
"2021","Nova Scotia","2016A000212","Interprovincial exports of hogs","July to December","Head","148","thousands","3","v1064723108","5.7.2","","x","","","1"
"2021","Nova Scotia","2016A000212","International exports of hogs","January to June","Head","148","thousands","3","v1064723109","5.8.1","","x","","","1"
"2021","Nova Scotia","2016A000212","International exports of hogs","July to December","Head","148","thousands","3","v1064723110","5.8.2","","x","","","1"
"2021","Nova Scotia","2016A000212","Deaths and condemnations of hogs","January to June","Head","148","thousands","3","v1064723111","5.9.1","","x","","","1"
"2021","Nova Scotia","2016A000212","Deaths and condemnations of hogs","July to December","Head","148","thousands","3","v1064723112","5.9.2","","x","","","1"
"2021","Nova Scotia","2016A000212","Other disposition of hogs","January to June","Head","148","thousands","3","v1066363644","5.10.1","","x","","","1"
"2021","Nova Scotia","2016A000212","Other disposition of hogs","July to December","Head","148","thousands","3","v1066363645","5.10.2","","x","","","1"
"2021","Nova Scotia","2016A000212","Ending inventory of hogs","January to June","Head","148","thousands","3","v1064723113","5.11.1","","x","","","1"
"2021","Nova Scotia","2016A000212","Ending inventory of hogs","July to December","Head","148","thousands","3","v1064723114","5.11.2","","x","","","1"
"2021","New Brunswick","2016A000213","Total supply of hogs","January to June","Head","148","thousands","3","v1064723115","6.1.1","130.2","","","","1"
"2021","New Brunswick","2016A000213","Total supply of hogs","July to December","Head","148","thousands","3","v1064723116","6.1.2","130.6","","","","1"
"2021","New Brunswick","2016A000213","Beginning inventory of hogs","January to June","Head","148","thousands","3","v1064723117","6.2.1","37.0","","","","1"
"2021","New Brunswick","2016A000213","Beginning inventory of hogs","July to December","Head","148","thousands","3","v1064723118","6.2.2","35.7","","","","1"
"2021","New Brunswick","2016A000213","Pig crop","January to June","Head","148","thousands","3","v1064723119","6.3.1","88.7","","","","1"
"2021","New Brunswick","2016A000213","Pig crop","July to December","Head","148","thousands","3","v1064723120","6.3.2","91.0","","","","1"
"2021","New Brunswick","2016A000213","Interprovincial imports of hogs","January to June","Head","148","thousands","3","v1064723121","6.4.1","4.5","A","","","1"
"2021","New Brunswick","2016A000213","Interprovincial imports of hogs","July to December","Head","148","thousands","3","v1064723122","6.4.2","3.9","A","","","1"
"2021","New Brunswick","2016A000213","International imports of hogs","January to June","Head","148","thousands","3","v1064723123","6.5.1","0.0","","","","1"
"2021","New Brunswick","2016A000213","International imports of hogs","July to December","Head","148","thousands","3","v1064723124","6.5.2","0.0","","","","1"
"2021","New Brunswick","2016A000213","Total disposition of hogs","January to June","Head","148","thousands","3","v1066363646","6.6.1","94.5","","","","1"
"2021","New Brunswick","2016A000213","Total disposition of hogs","July to December","Head","148","thousands","3","v1066363647","6.6.2","97.3","","","","1"
"2021","New Brunswick","2016A000213","Interprovincial exports of hogs","January to June","Head","148","thousands","3","v1064723125","6.7.1","69.4","C","","","1"
"2021","New Brunswick","2016A000213","Interprovincial exports of hogs","July to December","Head","148","thousands","3","v1064723126","6.7.2","75.7","C","","","1"
"2021","New Brunswick","2016A000213","International exports of hogs","January to June","Head","148","thousands","3","v1064723127","6.8.1","9.0","","","","1"
"2021","New Brunswick","2016A000213","International exports of hogs","July to December","Head","148","thousands","3","v1064723128","6.8.2","9.6","","","","1"
"2021","New Brunswick","2016A000213","Deaths and condemnations of hogs","January to June","Head","148","thousands","3","v1064723129","6.9.1","1.3","","","","1"
"2021","New Brunswick","2016A000213","Deaths and condemnations of hogs","July to December","Head","148","thousands","3","v1064723130","6.9.2","1.1","","","","1"
"2021","New Brunswick","2016A000213","Other disposition of hogs","January to June","Head","148","thousands","3","v1066363648","6.10.1","14.8","","","","1"
"2021","New Brunswick","2016A000213","Other disposition of hogs","July to December","Head","148","thousands","3","v1066363649","6.10.2","10.9","","","","1"
"2021","New Brunswick","2016A000213","Ending inventory of hogs","January to June","Head","148","thousands","3","v1064723131","6.11.1","35.7","","","","1"
"2021","New Brunswick","2016A000213","Ending inventory of hogs","July to December","Head","148","thousands","3","v1064723132","6.11.2","33.3","","","","1"
"2021","Quebec","2016A000224","Total supply of hogs","January to June","Head","148","thousands","3","v1064723133","7.1.1","8375.5","","","","1"
"2021","Quebec","2016A000224","Total supply of hogs","July to December","Head","148","thousands","3","v1064723134","7.1.2","8414.3","","","","1"
"2021","Quebec","2016A000224","Beginning inventory of hogs","January to June","Head","148","thousands","3","v1064723135","7.2.1","4325.0","","","","1"
"2021","Quebec","2016A000224","Beginning inventory of hogs","July to December","Head","148","thousands","3","v1064723136","7.2.2","4365.0","","","","1"
"2021","Quebec","2016A000224","Pig crop","January to June","Head","148","thousands","3","v1064723137","7.3.1","3611.1","","","","1"
"2021","Quebec","2016A000224","Pig crop","July to December","Head","148","thousands","3","v1064723138","7.3.2","3617.1","","","","1"
"2021","Quebec","2016A000224","Interprovincial imports of hogs","January to June","Head","148","thousands","3","v1064723139","7.4.1","439.2","A","","","1"
"2021","Quebec","2016A000224","Interprovincial imports of hogs","July to December","Head","148","thousands","3","v1064723140","7.4.2","432.0","A","","","1"
"2021","Quebec","2016A000224","International imports of hogs","January to June","Head","148","thousands","3","v1064723141","7.5.1","0.2","","","","1"
"2021","Quebec","2016A000224","International imports of hogs","July to December","Head","148","thousands","3","v1064723142","7.5.2","0.2","","","","1"
"2021","Quebec","2016A000224","Total disposition of hogs","January to June","Head","148","thousands","3","v1066363650","7.6.1","4010.5","","","","1"
"2021","Quebec","2016A000224","Total disposition of hogs","July to December","Head","148","thousands","3","v1066363651","7.6.2","4024.3","","","","1"
"2021","Quebec","2016A000224","Interprovincial exports of hogs","January to June","Head","148","thousands","3","v1064723143","7.7.1","136.9","A","","","1"
"2021","Quebec","2016A000224","Interprovincial exports of hogs","July to December","Head","148","thousands","3","v1064723144","7.7.2","164.5","A","","","1"
"2021","Quebec","2016A000224","International exports of hogs","January to June","Head","148","thousands","3","v1064723145","7.8.1","45.4","","","","1"
"2021","Quebec","2016A000224","International exports of hogs","July to December","Head","148","thousands","3","v1064723146","7.8.2","186.6","","","","1"
"2021","Quebec","2016A000224","Deaths and condemnations of hogs","January to June","Head","148","thousands","3","v1064723147","7.9.1","194.4","","","","1"
"2021","Quebec","2016A000224","Deaths and condemnations of hogs","July to December","Head","148","thousands","3","v1064723148","7.9.2","193.2","","","","1"
"2021","Quebec","2016A000224","Other disposition of hogs","January to June","Head","148","thousands","3","v1066363652","7.10.1","3633.8","","","","1"
"2021","Quebec","2016A000224","Other disposition of hogs","July to December","Head","148","thousands","3","v1066363653","7.10.2","3480.0","","","","1"
"2021","Quebec","2016A000224","Ending inventory of hogs","January to June","Head","148","thousands","3","v1064723149","7.11.1","4365.0","","","","1"
"2021","Quebec","2016A000224","Ending inventory of hogs","July to December","Head","148","thousands","3","v1064723150","7.11.2","4390.0","","","","1"
"2021","Ontario","2016A000235","Total supply of hogs","January to June","Head","148","thousands","3","v1064723151","8.1.1","8033.3","","","","1"
"2021","Ontario","2016A000235","Total supply of hogs","July to December","Head","148","thousands","3","v1064723152","8.1.2","7982.2","","","","1"
"2021","Ontario","2016A000235","Beginning inventory of hogs","January to June","Head","148","thousands","3","v1064723153","8.2.1","3768.5","","","","1"
"2021","Ontario","2016A000235","Beginning inventory of hogs","July to December","Head","148","thousands","3","v1064723154","8.2.2","3807.0","","","","1"
"2021","Ontario","2016A000235","Pig crop","January to June","Head","148","thousands","3","v1064723155","8.3.1","3997.3","","","","1"
"2021","Ontario","2016A000235","Pig crop","July to December","Head","148","thousands","3","v1064723156","8.3.2","3920.9","","","","1"
"2021","Ontario","2016A000235","Interprovincial imports of hogs","January to June","Head","148","thousands","3","v1064723157","8.4.1","265.9","A","","","1"
"2021","Ontario","2016A000235","Interprovincial imports of hogs","July to December","Head","148","thousands","3","v1064723158","8.4.2","253.4","A","","","1"
"2021","Ontario","2016A000235","International imports of hogs","January to June","Head","148","thousands","3","v1064723159","8.5.1","1.6","","","","1"
"2021","Ontario","2016A000235","International imports of hogs","July to December","Head","148","thousands","3","v1064723160","8.5.2","0.9","","","","1"
"2021","Ontario","2016A000235","Total disposition of hogs","January to June","Head","148","thousands","3","v1066363654","8.6.1","4226.3","","","","1"
"2021","Ontario","2016A000235","Total disposition of hogs","July to December","Head","148","thousands","3","v1066363655","8.6.2","4262.3","","","","1"
"2021","Ontario","2016A000235","Interprovincial exports of hogs","January to June","Head","148","thousands","3","v1064723161","8.7.1","390.3","A","","","1"
"2021","Ontario","2016A000235","Interprovincial exports of hogs","July to December","Head","148","thousands","3","v1064723162","8.7.2","357.3","A","","","1"
"2021","Ontario","2016A000235","International exports of hogs","January to June","Head","148","thousands","3","v1064723163","8.8.1","954.3","","","","1"
"2021","Ontario","2016A000235","International exports of hogs","July to December","Head","148","thousands","3","v1064723164","8.8.2","986.8","","","","1"
"2021","Ontario","2016A000235","Deaths and condemnations of hogs","January to June","Head","148","thousands","3","v1064723165","8.9.1","187.6","","","","1"
"2021","Ontario","2016A000235","Deaths and condemnations of hogs","July to December","Head","148","thousands","3","v1064723166","8.9.2","190.9","","","","1"
"2021","Ontario","2016A000235","Other disposition of hogs","January to June","Head","148","thousands","3","v1066363656","8.10.1","2694.1","","","","1"
"2021","Ontario","2016A000235","Other disposition of hogs","July to December","Head","148","thousands","3","v1066363657","8.10.2","2727.3","","","","1"
"2021","Ontario","2016A000235","Ending inventory of hogs","January to June","Head","148","thousands","3","v1064723167","8.11.1","3807.0","","","","1"
"2021","Ontario","2016A000235","Ending inventory of hogs","July to December","Head","148","thousands","3","v1064723168","8.11.2","3719.9","","","","1"
"2021","Western provinces","","Total supply of hogs","January to June","Head","148","thousands","3","v1064723169","9.1.1","13737.1","","","","1"
"2021","Western provinces","","Total supply of hogs","July to December","Head","148","thousands","3","v1064723170","9.1.2","13568.0","","","","1"
"2021","Western provinces","","Beginning inventory of hogs","January to June","Head","148","thousands","3","v1064723171","9.2.1","5931.0","","","","1"
"2021","Western provinces","","Beginning inventory of hogs","July to December","Head","148","thousands","3","v1064723172","9.2.2","6089.0","","","","1"
"2021","Western provinces","","Pig crop","January to June","Head","148","thousands","3","v1064723173","9.3.1","7550.3","","","","1"
"2021","Western provinces","","Pig crop","July to December","Head","148","thousands","3","v1064723174","9.3.2","7184.4","","","","1"
"2021","Western provinces","","Interprovincial imports of hogs","January to June","Head","148","thousands","3","v1064723175","9.4.1","255.6","A","","","1"
"2021","Western provinces","","Interprovincial imports of hogs","July to December","Head","148","thousands","3","v1064723176","9.4.2","294.0","A","","","1"
"2021","Western provinces","","International imports of hogs","January to June","Head","148","thousands","3","v1064723177","9.5.1","0.2","","","","1"
"2021","Western provinces","","International imports of hogs","July to December","Head","148","thousands","3","v1064723178","9.5.2","0.6","","","","1"
"2021","Western provinces","","Total disposition of hogs","January to June","Head","148","thousands","3","v1066363658","9.6.1","7648.1","","","","1"
"2021","Western provinces","","Total disposition of hogs","July to December","Head","148","thousands","3","v1066363659","9.6.2","7596.0","","","","1"
"2021","Western provinces","","Interprovincial exports of hogs","January to June","Head","148","thousands","3","v1064723179","9.7.1","331.1","A","","","1"
"2021","Western provinces","","Interprovincial exports of hogs","July to December","Head","148","thousands","3","v1064723180","9.7.2","349.9","A","","","1"
"2021","Western provinces","","International exports of hogs","January to June","Head","148","thousands","3","v1064723181","9.8.1","2252.7","","","","1"
"2021","Western provinces","","International exports of hogs","July to December","Head","148","thousands","3","v1064723182","9.8.2","2228.3","","","","1"
"2021","Western provinces","","Deaths and condemnations of hogs","January to June","Head","148","thousands","3","v1064723183","9.9.1","362.6","","","","1"
"2021","Western provinces","","Deaths and condemnations of hogs","July to December","Head","148","thousands","3","v1064723184","9.9.2","377.7","","","","1"
"2021","Western provinces","","Other disposition of hogs","January to June","Head","148","thousands","3","v1066363660","9.10.1","4701.7","","","","1"
"2021","Western provinces","","Other disposition of hogs","July to December","Head","148","thousands","3","v1066363661","9.10.2","4640.1","","","","1"
"2021","Western provinces","","Ending inventory of hogs","January to June","Head","148","thousands","3","v1064723185","9.11.1","6089.0","","","","1"
"2021","Western provinces","","Ending inventory of hogs","July to December","Head","148","thousands","3","v1064723186","9.11.2","5972.0","","","","1"
"2021","Manitoba","2016A000246","Total supply of hogs","January to June","Head","148","thousands","3","v1064723187","10.1.1","7958.9","","","","1"
"2021","Manitoba","2016A000246","Total supply of hogs","July to December","Head","148","thousands","3","v1064723188","10.1.2","7749.4","","","","1"
"2021","Manitoba","2016A000246","Beginning inventory of hogs","January to June","Head","148","thousands","3","v1064723189","10.2.1","3345.0","","","","1"
"2021","Manitoba","2016A000246","Beginning inventory of hogs","July to December","Head","148","thousands","3","v1064723190","10.2.2","3455.0","","","","1"
"2021","Manitoba","2016A000246","Pig crop","January to June","Head","148","thousands","3","v1064723191","10.3.1","4523.9","","","","1"
"2021","Manitoba","2016A000246","Pig crop","July to December","Head","148","thousands","3","v1064723192","10.3.2","4195.3","","","","1"
"2021","Manitoba","2016A000246","Interprovincial imports of hogs","January to June","Head","148","thousands","3","v1064723193","10.4.1","89.9","A","","","1"
"2021","Manitoba","2016A000246","Interprovincial imports of hogs","July to December","Head","148","thousands","3","v1064723194","10.4.2","98.8","A","","","1"
"2021","Manitoba","2016A000246","International imports of hogs","January to June","Head","148","thousands","3","v1064723195","10.5.1","0.1","","","","1"
"2021","Manitoba","2016A000246","International imports of hogs","July to December","Head","148","thousands","3","v1064723196","10.5.2","0.3","","","","1"
"2021","Manitoba","2016A000246","Total disposition of hogs","January to June","Head","148","thousands","3","v1066363662","10.6.1","4503.9","","","","1"
"2021","Manitoba","2016A000246","Total disposition of hogs","July to December","Head","148","thousands","3","v1066363663","10.6.2","4414.4","","","","1"
"2021","Manitoba","2016A000246","Interprovincial exports of hogs","January to June","Head","148","thousands","3","v1064723197","10.7.1","44.7","A","","","1"
"2021","Manitoba","2016A000246","Interprovincial exports of hogs","July to December","Head","148","thousands","3","v1064723198","10.7.2","24.9","A","","","1"
"2021","Manitoba","2016A000246","International exports of hogs","January to June","Head","148","thousands","3","v1064723199","10.8.1","1675.4","","","","1"
"2021","Manitoba","2016A000246","International exports of hogs","July to December","Head","148","thousands","3","v1064723200","10.8.2","1710.5","","","","1"
"2021","Manitoba","2016A000246","Deaths and condemnations of hogs","January to June","Head","148","thousands","3","v1064723201","10.9.1","223.1","","","","1"
"2021","Manitoba","2016A000246","Deaths and condemnations of hogs","July to December","Head","148","thousands","3","v1064723202","10.9.2","219.2","","","","1"
"2021","Manitoba","2016A000246","Other disposition of hogs","January to June","Head","148","thousands","3","v1066363664","10.10.1","2560.7","","","","1"
"2021","Manitoba","2016A000246","Other disposition of hogs","July to December","Head","148","thousands","3","v1066363665","10.10.2","2459.8","","","","1"
"2021","Manitoba","2016A000246","Ending inventory of hogs","January to June","Head","148","thousands","3","v1064723203","10.11.1","3455.0","","","","1"
"2021","Manitoba","2016A000246","Ending inventory of hogs","July to December","Head","148","thousands","3","v1064723204","10.11.2","3335.0","","","","1"
"2021","Saskatchewan","2016A000247","Total supply of hogs","January to June","Head","148","thousands","3","v1064723205","11.1.1","2370.4","","","","1"
"2021","Saskatchewan","2016A000247","Total supply of hogs","July to December","Head","148","thousands","3","v1064723206","11.1.2","2425.7","","","","1"
"2021","Saskatchewan","2016A000247","Beginning inventory of hogs","January to June","Head","148","thousands","3","v1064723207","11.2.1","940.0","","","","1"
"2021","Saskatchewan","2016A000247","Beginning inventory of hogs","July to December","Head","148","thousands","3","v1064723208","11.2.2","960.0","","","","1"
"2021","Saskatchewan","2016A000247","Pig crop","January to June","Head","148","thousands","3","v1064723209","11.3.1","1306.5","","","","1"
"2021","Saskatchewan","2016A000247","Pig crop","July to December","Head","148","thousands","3","v1064723210","11.3.2","1324.4","","","","1"
"2021","Saskatchewan","2016A000247","Interprovincial imports of hogs","January to June","Head","148","thousands","3","v1064723211","11.4.1","123.8","A","","","1"
"2021","Saskatchewan","2016A000247","Interprovincial imports of hogs","July to December","Head","148","thousands","3","v1064723212","11.4.2","141.0","A","","","1"
"2021","Saskatchewan","2016A000247","International imports of hogs","January to June","Head","148","thousands","3","v1064723213","11.5.1","0.1","","","","1"
"2021","Saskatchewan","2016A000247","International imports of hogs","July to December","Head","148","thousands","3","v1064723214","11.5.2","0.3","","","","1"
"2021","Saskatchewan","2016A000247","Total disposition of hogs","January to June","Head","148","thousands","3","v1066363666","11.6.1","1410.4","","","","1"
"2021","Saskatchewan","2016A000247","Total disposition of hogs","July to December","Head","148","thousands","3","v1066363667","11.6.2","1440.7","","","","1"
"2021","Saskatchewan","2016A000247","Interprovincial exports of hogs","January to June","Head","148","thousands","3","v1064723215","11.7.1","173.5","A","","","1"
"2021","Saskatchewan","2016A000247","Interprovincial exports of hogs","July to December","Head","148","thousands","3","v1064723216","11.7.2","189.0","A","","","1"
"2021","Saskatchewan","2016A000247","International exports of hogs","January to June","Head","148","thousands","3","v1064723217","11.8.1","298.8","","","","1"
"2021","Saskatchewan","2016A000247","International exports of hogs","July to December","Head","148","thousands","3","v1064723218","11.8.2","256.8","","","","1"
"2021","Saskatchewan","2016A000247","Deaths and condemnations of hogs","January to June","Head","148","thousands","3","v1064723219","11.9.1","60.2","","","","1"
"2021","Saskatchewan","2016A000247","Deaths and condemnations of hogs","July to December","Head","148","thousands","3","v1064723220","11.9.2","61.0","","","","1"
"2021","Saskatchewan","2016A000247","Other disposition of hogs","January to June","Head","148","thousands","3","v1066363668","11.10.1","877.9","","","","1"
"2021","Saskatchewan","2016A000247","Other disposition of hogs","July to December","Head","148","thousands","3","v1066363669","11.10.2","933.9","","","","1"
"2021","Saskatchewan","2016A000247","Ending inventory of hogs","January to June","Head","148","thousands","3","v1064723221","11.11.1","960.0","","","","1"
"2021","Saskatchewan","2016A000247","Ending inventory of hogs","July to December","Head","148","thousands","3","v1064723222","11.11.2","985.0","","","","1"
"2021","Alberta","2016A000248","Total supply of hogs","January to June","Head","148","thousands","3","v1064723223","12.1.1","3216.2","","","","1"
"2021","Alberta","2016A000248","Total supply of hogs","July to December","Head","148","thousands","3","v1064723224","12.1.2","3196.2","","","","1"
"2021","Alberta","2016A000248","Beginning inventory of hogs","January to June","Head","148","thousands","3","v1064723225","12.2.1","1560.0","","","","1"
"2021","Alberta","2016A000248","Beginning inventory of hogs","July to December","Head","148","thousands","3","v1064723226","12.2.2","1585.0","","","","1"
"2021","Alberta","2016A000248","Pig crop","January to June","Head","148","thousands","3","v1064723227","12.3.1","1623.0","","","","1"
"2021","Alberta","2016A000248","Pig crop","July to December","Head","148","thousands","3","v1064723228","12.3.2","1582.3","","","","1"
"2021","Alberta","2016A000248","Interprovincial imports of hogs","January to June","Head","148","thousands","3","v1064723229","12.4.1","33.2","A","","","1"
"2021","Alberta","2016A000248","Interprovincial imports of hogs","July to December","Head","148","thousands","3","v1064723230","12.4.2","28.9","A","","","1"
"2021","Alberta","2016A000248","International imports of hogs","January to June","Head","148","thousands","3","v1064723231","12.5.1","0.0","","","","1"
"2021","Alberta","2016A000248","International imports of hogs","July to December","Head","148","thousands","3","v1064723232","12.5.2","0.0","","","","1"
"2021","Alberta","2016A000248","Total disposition of hogs","January to June","Head","148","thousands","3","v1066363670","12.6.1","1631.2","","","","1"
"2021","Alberta","2016A000248","Total disposition of hogs","July to December","Head","148","thousands","3","v1066363671","12.6.2","1626.2","","","","1"
"2021","Alberta","2016A000248","Interprovincial exports of hogs","January to June","Head","148","thousands","3","v1064723233","12.7.1","112.7","A","","","1"
"2021","Alberta","2016A000248","Interprovincial exports of hogs","July to December","Head","148","thousands","3","v1064723234","12.7.2","136.0","A","","","1"
"2021","Alberta","2016A000248","International exports of hogs","January to June","Head","148","thousands","3","v1064723235","12.8.1","278.5","","","","1"
"2021","Alberta","2016A000248","International exports of hogs","July to December","Head","148","thousands","3","v1064723236","12.8.2","261.0","","","","1"
"2021","Alberta","2016A000248","Deaths and condemnations of hogs","January to June","Head","148","thousands","3","v1064723237","12.9.1","74.0","","","","1"
"2021","Alberta","2016A000248","Deaths and condemnations of hogs","July to December","Head","148","thousands","3","v1064723238","12.9.2","72.6","","","","1"
"2021","Alberta","2016A000248","Other disposition of hogs","January to June","Head","148","thousands","3","v1066363672","12.10.1","1166.0","","","","1"
"2021","Alberta","2016A000248","Other disposition of hogs","July to December","Head","148","thousands","3","v1066363673","12.10.2","1156.6","","","","1"
"2021","Alberta","2016A000248","Ending inventory of hogs","January to June","Head","148","thousands","3","v1064723239","12.11.1","1585.0","","","","1"
"2021","Alberta","2016A000248","Ending inventory of hogs","July to December","Head","148","thousands","3","v1064723240","12.11.2","1570.0","","","","1"
"2021","British Columbia","2016A000259","Total supply of hogs","January to June","Head","148","thousands","3","v1064723241","13.1.1","191.6","","","","1"
"2021","British Columbia","2016A000259","Total supply of hogs","July to December","Head","148","thousands","3","v1064723242","13.1.2","196.7","","","","1"
"2021","British Columbia","2016A000259","Beginning inventory of hogs","January to June","Head","148","thousands","3","v1064723243","13.2.1","86.0","","","","1"
"2021","British Columbia","2016A000259","Beginning inventory of hogs","July to December","Head","148","thousands","3","v1064723244","13.2.2","89.0","","","","1"
"2021","British Columbia","2016A000259","Pig crop","January to June","Head","148","thousands","3","v1064723245","13.3.1","96.9","","","","1"
"2021","British Columbia","2016A000259","Pig crop","July to December","Head","148","thousands","3","v1064723246","13.3.2","82.4","","","","1"
"2021","British Columbia","2016A000259","Interprovincial imports of hogs","January to June","Head","148","thousands","3","v1064723247","13.4.1","8.7","A","","","1"
"2021","British Columbia","2016A000259","Interprovincial imports of hogs","July to December","Head","148","thousands","3","v1064723248","13.4.2","25.3","A","","","1"
